time,width,height,area,actual_area,density
129.0000,11.0000,11.0000,100.0000,121.0000,0.2032
132.0000,11.0000,11.0000,100.0000,121.0000,0.2032
135.0000,11.0000,11.0000,100.0000,121.0000,0.2032
138.0000,11.0000,11.0000,100.0000,121.0000,0.2032
141.0000,11.0000,11.0000,100.0000,121.0000,0.2032
144.0000,11.0000,11.0000,100.0000,121.0000,0.2032
147.0000,11.0000,11.0000,100.0000,121.0000,0.2032
150.0000,11.0000,11.0000,100.0000,121.0000,0.2032
153.0000,11.0000,11.0000,100.0000,121.0000,0.2032
156.0000,11.0000,11.0000,100.0000,121.0000,0.2032
159.0000,11.0000,11.0000,100.0000,121.0000,0.2032
162.0000,11.0000,11.0000,100.0000,121.0000,0.2032
165.0000,11.0000,11.0000,100.0000,121.0000,0.2032
168.0000,11.0000,11.0000,100.0000,121.0000,0.2032
171.0000,11.0000,11.0000,100.0000,121.0000,0.2032
174.0000,11.0000,11.0000,100.0000,121.0000,0.2032
177.0000,11.0000,11.0000,100.0000,121.0000,0.2032
180.0000,11.0000,11.0000,100.0000,121.0000,0.2032
183.0000,11.0000,11.0000,100.0000,121.0000,0.2032
186.0000,11.0000,11.0000,100.0000,121.0000,0.2032
189.0000,11.0000,11.0000,100.0000,121.0000,0.2032
192.0000,11.0000,11.0000,100.0000,121.0000,0.2032
195.0000,11.0000,11.0000,100.0000,121.0000,0.2032
198.0000,11.0000,11.0000,100.0000,121.0000,0.2032
201.0000,11.0000,11.0000,100.0000,121.0000,0.2032
204.0000,11.0000,11.0000,100.0000,121.0000,0.2032
207.0000,11.0000,11.0000,100.0000,121.0000,0.2032
210.0000,11.0000,11.0000,100.0000,121.0000,0.2032
213.0000,11.0000,11.0000,100.0000,121.0000,0.2032
216.0000,11.0000,11.0000,100.0000,121.0000,0.2032
219.0000,11.0000,11.0000,100.0000,121.0000,0.2032
222.0000,11.0000,11.0000,100.0000,121.0000,0.2032
225.0000,11.0000,11.0000,100.0000,121.0000,0.2032
228.0000,11.0000,11.0000,100.0000,121.0000,0.2032
231.0000,11.0000,11.0000,100.0000,121.0000,0.2032
234.0000,11.0000,11.0000,100.0000,121.0000,0.2032
237.0000,11.0000,11.0000,100.0000,121.0000,0.2032
240.0000,11.0000,11.0000,100.0000,121.0000,0.2032
243.0000,11.0000,11.0000,100.0000,121.0000,0.2032
246.0000,11.0000,11.0000,100.0000,121.0000,0.2032
249.0000,11.0000,11.0000,100.0000,121.0000,0.2032
252.0000,11.0000,11.0000,100.0000,121.0000,0.2032
255.0000,11.0000,11.0000,100.0000,121.0000,0.2032
258.0000,11.0000,11.0000,100.0000,121.0000,0.2032
261.0000,11.0000,11.0000,100.0000,121.0000,0.2032
264.0000,11.0000,11.0000,100.0000,121.0000,0.2032
267.0000,11.0000,11.0000,100.0000,121.0000,0.2032
270.0000,11.0000,11.0000,100.0000,121.0000,0.2032
273.0000,11.0000,11.0000,100.0000,121.0000,0.2032
276.0000,11.0000,11.0000,100.0000,121.0000,0.2032
279.0000,11.0000,11.0000,100.0000,121.0000,0.2032
282.0000,11.0000,11.0000,100.0000,121.0000,0.2032
285.0000,11.0000,11.0000,100.0000,121.0000,0.2032
288.0000,11.0000,11.0000,100.0000,121.0000,0.2032
291.0000,11.0000,11.0000,100.0000,121.0000,0.2032
294.0000,11.0000,11.0000,100.0000,121.0000,0.2032
297.0000,11.0000,11.0000,100.0000,121.0000,0.2032
300.0000,11.0000,11.0000,100.0000,121.0000,0.2032
303.0000,11.0000,11.0000,100.0000,121.0000,0.2032
306.0000,11.0000,11.0000,100.0000,121.0000,0.2032
309.0000,11.0000,11.0000,100.0000,121.0000,0.2032
312.0000,11.0000,11.0000,100.0000,121.0000,0.2032
315.0000,11.0000,11.0000,100.0000,121.0000,0.2032
318.0000,11.0000,11.0000,100.0000,121.0000,0.2032
321.0000,11.0000,11.0000,100.0000,121.0000,0.2032
324.0000,11.0000,11.0000,100.0000,121.0000,0.2032
327.0000,11.0000,11.0000,100.0000,121.0000,0.2032
330.0000,11.0000,11.0000,100.0000,121.0000,0.2032
333.0000,11.0000,11.0000,100.0000,121.0000,0.2032
336.0000,11.0000,11.0000,100.0000,121.0000,0.2032
339.0000,11.0000,11.0000,100.0000,121.0000,0.2032
342.0000,11.0000,11.0000,100.0000,121.0000,0.2032
345.0000,11.0000,11.0000,100.0000,121.0000,0.2032
348.0000,11.0000,11.0000,100.0000,121.0000,0.2032
351.0000,11.0000,11.0000,100.0000,121.0000,0.2032
354.0000,11.0000,11.0000,100.0000,121.0000,0.2032
357.0000,11.0000,11.0000,100.0000,121.0000,0.2032
359.9700,11.0000,11.0000,100.0000,121.0000,0.2032
