time,width,height,area,actual_area,density
240.0000,11.0000,11.0000,100.0000,121.0000,0.2502
243.0000,11.0000,11.0000,100.0000,121.0000,0.2502
246.0000,11.0000,11.0000,100.0000,121.0000,0.2502
249.0000,11.0000,11.0000,100.0000,121.0000,0.2502
252.0000,11.0000,11.0000,100.0000,121.0000,0.2502
255.0000,11.0000,11.0000,100.0000,121.0000,0.2502
258.0000,11.0000,11.0000,100.0000,121.0000,0.2502
261.0000,11.0000,11.0000,100.0000,121.0000,0.2502
264.0000,11.0000,11.0000,100.0000,121.0000,0.2502
267.0000,11.0000,11.0000,100.0000,121.0000,0.2502
270.0000,11.0000,11.0000,100.0000,121.0000,0.2502
273.0000,11.0000,11.0000,100.0000,121.0000,0.2502
276.0000,11.0000,11.0000,100.0000,121.0000,0.2502
279.0000,11.0000,11.0000,100.0000,121.0000,0.2502
282.0000,11.0000,11.0000,100.0000,121.0000,0.2502
285.0000,11.0000,11.0000,100.0000,121.0000,0.2502
288.0000,11.0000,11.0000,100.0000,121.0000,0.2502
291.0000,11.0000,11.0000,100.0000,121.0000,0.2502
294.0000,11.0000,11.0000,100.0000,121.0000,0.2502
297.0000,11.0000,11.0000,100.0000,121.0000,0.2502
300.0000,11.0000,11.0000,100.0000,121.0000,0.2502
303.0000,11.0000,11.0000,100.0000,121.0000,0.2502
306.0000,11.0000,11.0000,100.0000,121.0000,0.2502
309.0000,11.0000,11.0000,100.0000,121.0000,0.2502
312.0000,11.0000,11.0000,100.0000,121.0000,0.2502
315.0000,11.0000,11.0000,100.0000,121.0000,0.2502
318.0000,11.0000,11.0000,100.0000,121.0000,0.2502
321.0000,11.0000,11.0000,100.0000,121.0000,0.2502
324.0000,11.0000,11.0000,100.0000,121.0000,0.2502
327.0000,11.0000,11.0000,100.0000,121.0000,0.2502
330.0000,11.0000,11.0000,100.0000,121.0000,0.2502
333.0000,11.0000,11.0000,100.0000,121.0000,0.2502
336.0000,11.0000,11.0000,100.0000,121.0000,0.2502
339.0000,11.0000,11.0000,100.0000,121.0000,0.2502
342.0000,11.0000,11.0000,100.0000,121.0000,0.2502
345.0000,11.0000,11.0000,100.0000,121.0000,0.2502
348.0000,11.0000,11.0000,100.0000,121.0000,0.2502
351.0000,11.0000,11.0000,100.0000,121.0000,0.2502
354.0000,11.0000,11.0000,100.0000,121.0000,0.2502
357.0000,11.0000,11.0000,100.0000,121.0000,0.2502
359.9700,11.0000,11.0000,100.0000,121.0000,0.2502
