time,width,height,area,actual_area,density
111.0000,11.0000,11.0000,100.0000,121.0000,0.1792
112.0000,11.0000,11.0000,100.0000,121.0000,0.1792
113.0000,11.0000,11.0000,100.0000,121.0000,0.1792
114.0000,11.0000,11.0000,100.0000,121.0000,0.1792
115.0000,11.0000,11.0000,100.0000,121.0000,0.1792
116.0000,11.0000,11.0000,100.0000,121.0000,0.1792
117.0000,11.0000,11.0000,100.0000,121.0000,0.1792
118.0000,11.0000,11.0000,100.0000,121.0000,0.1792
119.0000,11.0000,11.0000,100.0000,121.0000,0.1792
120.0000,11.0000,11.0000,100.0000,121.0000,0.1792
121.0000,11.0000,11.0000,100.0000,121.0000,0.1792
122.0000,11.0000,11.0000,100.0000,121.0000,0.1792
123.0000,11.0000,11.0000,100.0000,121.0000,0.1792
124.0000,11.0000,11.0000,100.0000,121.0000,0.1792
125.0000,11.0000,11.0000,100.0000,121.0000,0.1792
126.0000,11.0000,11.0000,100.0000,121.0000,0.1792
127.0000,11.0000,11.0000,100.0000,121.0000,0.1792
128.0000,11.0000,11.0000,100.0000,121.0000,0.1792
129.0000,11.0000,11.0000,100.0000,121.0000,0.1792
130.0000,11.0000,11.0000,100.0000,121.0000,0.1792
131.0000,11.0000,11.0000,100.0000,121.0000,0.1792
132.0000,11.0000,11.0000,100.0000,121.0000,0.1792
133.0000,11.0000,11.0000,100.0000,121.0000,0.1792
134.0000,11.0000,11.0000,100.0000,121.0000,0.1792
135.0000,11.0000,11.0000,100.0000,121.0000,0.1792
136.0000,11.0000,11.0000,100.0000,121.0000,0.1792
137.0000,11.0000,11.0000,100.0000,121.0000,0.1792
138.0000,11.0000,11.0000,100.0000,121.0000,0.1792
139.0000,11.0000,11.0000,100.0000,121.0000,0.1792
140.0000,11.0000,11.0000,100.0000,121.0000,0.1792
141.0000,11.0000,11.0000,100.0000,121.0000,0.1792
142.0000,11.0000,11.0000,100.0000,121.0000,0.1792
143.0000,11.0000,11.0000,100.0000,121.0000,0.1792
144.0000,11.0000,11.0000,100.0000,121.0000,0.1792
145.0000,11.0000,11.0000,100.0000,121.0000,0.1792
146.0000,11.0000,11.0000,100.0000,121.0000,0.1792
147.0000,11.0000,11.0000,100.0000,121.0000,0.1792
148.0000,11.0000,11.0000,100.0000,121.0000,0.1792
149.0000,11.0000,11.0000,100.0000,121.0000,0.1792
150.0000,11.0000,11.0000,100.0000,121.0000,0.1792
151.0000,11.0000,11.0000,100.0000,121.0000,0.1792
152.0000,11.0000,11.0000,100.0000,121.0000,0.1792
153.0000,11.0000,11.0000,100.0000,121.0000,0.1792
154.0000,11.0000,11.0000,100.0000,121.0000,0.1792
155.0000,11.0000,11.0000,100.0000,121.0000,0.1792
156.0000,11.0000,11.0000,100.0000,121.0000,0.1792
157.0000,11.0000,11.0000,100.0000,121.0000,0.1792
158.0000,11.0000,11.0000,100.0000,121.0000,0.1792
159.0000,11.0000,11.0000,100.0000,121.0000,0.1792
160.0000,11.0000,11.0000,100.0000,121.0000,0.1792
161.0000,11.0000,11.0000,100.0000,121.0000,0.1792
162.0000,11.0000,11.0000,100.0000,121.0000,0.1792
163.0000,11.0000,11.0000,100.0000,121.0000,0.1792
164.0000,11.0000,11.0000,100.0000,121.0000,0.1792
165.0000,11.0000,11.0000,100.0000,121.0000,0.1792
166.0000,11.0000,11.0000,100.0000,121.0000,0.1792
167.0000,11.0000,11.0000,100.0000,121.0000,0.1792
168.0000,11.0000,11.0000,100.0000,121.0000,0.1792
169.0000,11.0000,11.0000,100.0000,121.0000,0.1792
170.0000,11.0000,11.0000,100.0000,121.0000,0.1792
171.0000,11.0000,11.0000,100.0000,121.0000,0.1792
172.0000,11.0000,11.0000,100.0000,121.0000,0.1792
173.0000,11.0000,11.0000,100.0000,121.0000,0.1792
174.0000,11.0000,11.0000,100.0000,121.0000,0.1792
175.0000,11.0000,11.0000,100.0000,121.0000,0.1792
176.0000,11.0000,11.0000,100.0000,121.0000,0.1792
177.0000,11.0000,11.0000,100.0000,121.0000,0.1792
178.0000,11.0000,11.0000,100.0000,121.0000,0.1792
179.0000,11.0000,11.0000,100.0000,121.0000,0.1792
180.0000,11.0000,11.0000,100.0000,121.0000,0.1792
181.0000,11.0000,11.0000,100.0000,121.0000,0.1792
182.0000,11.0000,11.0000,100.0000,121.0000,0.1792
183.0000,11.0000,11.0000,100.0000,121.0000,0.1792
184.0000,11.0000,11.0000,100.0000,121.0000,0.1792
185.0000,11.0000,11.0000,100.0000,121.0000,0.1792
186.0000,11.0000,11.0000,100.0000,121.0000,0.1792
187.0000,11.0000,11.0000,100.0000,121.0000,0.1792
188.0000,11.0000,11.0000,100.0000,121.0000,0.1792
189.0000,11.0000,11.0000,100.0000,121.0000,0.1792
190.0000,11.0000,11.0000,100.0000,121.0000,0.1792
191.0000,11.0000,11.0000,100.0000,121.0000,0.1792
192.0000,11.0000,11.0000,100.0000,121.0000,0.1792
193.0000,11.0000,11.0000,100.0000,121.0000,0.1792
194.0000,11.0000,11.0000,100.0000,121.0000,0.1792
195.0000,11.0000,11.0000,100.0000,121.0000,0.1792
196.0000,11.0000,11.0000,100.0000,121.0000,0.1792
197.0000,11.0000,11.0000,100.0000,121.0000,0.1792
198.0000,11.0000,11.0000,100.0000,121.0000,0.1792
199.0000,11.0000,11.0000,100.0000,121.0000,0.1792
199.9900,11.0000,11.0000,100.0000,121.0000,0.1792
